Dateiname,Foliierung,Zweitfoliierung,Ort,place supplied,Datum,date supplied,weranwen,Briefnummer,Struktur,Dokumenttyp,Quellenkritische Anmerkungen,Bemerkung,folder,width,height,Fehler/Anmerkungen,Kontrolle Vollständigkeit,
Kasten_blau_45_15_0464.jpg,260 v,,,,,,,,,,,,Kasten_blau_45_15_0460,1756,2482,,AS ergänzt/ dieser Brief fehlt in Transkribus - das sollte meines Erachtens aber nicht sein?,
Kasten_blau_45_15_0465.jpg,261 r,,Schöntal,,1688.10.13,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift. Ort: Schauenthal (unsicher) korrigiert aus Mergentheim; vgl. nächster Brief: dürfte auch Kloster Schöntal (PW war zu dieser Zeit auf der Flucht von Heidelberg nach Neuburg),Kasten_blau_45_15_0465,1728,2804,,,
Kasten_blau_45_15_0466.jpg,261 v,,,,,,,,,,,,Kasten_blau_45_15_0465,1780,2808,,,
Kasten_blau_45_15_0467.jpg,262 r,,,,,,,,,,,,Kasten_blau_45_15_0465,1780,2808,,,
Kasten_blau_45_15_0468.jpg,262 v,,,,,,,,,,,,Kasten_blau_45_15_0465,2808,1780,,,
Kasten_blau_45_15_0469.jpg,263 r,,Schöntal,,1688.10.13,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. Ort: Closter Schonthal korrigiert aus Schön; Schöntal ist eine Zisterzienserabtei einstmals im Bistum Würzburg, reichsunmittelbar; 2. Brief mit diesem Datum",Kasten_blau_45_15_0469,1638,2556,,,
Kasten_blau_45_15_0470.jpg,263 v,,,,,,,,,,,,Kasten_blau_45_15_0469,1638,2556,,,
Kasten_blau_45_15_0472.jpg,264 r,,Wien,,1688.10.14,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,hier ist die erste Seite des Briefs,Kasten_blau_45_15_0472,1756,2504,,,
Kasten_blau_45_15_0471.jpg,264 v,,,,,,,,,,,Blatt verkehrt eingebunden,Kasten_blau_45_15_0472,1758,2506,,,
Kasten_blau_45_15_0473.jpg,265 r,,Wien,,1688.10.17,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0473,1756,2504,,,
Kasten_blau_45_15_0474.jpg,265 v,,,,,,,,,,,,Kasten_blau_45_15_0473,1756,2504,,,
Kasten_blau_45_15_0475.jpg,266 r,,,,,,,,,,,,Kasten_blau_45_15_0473,1756,2504,,,
Kasten_blau_45_15_0476.jpg,267 r,,Wien,,1688.10.21,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0476,1756,2504,,,
Kasten_blau_45_15_0477.jpg,267 v,,,,,,,,,,,,Kasten_blau_45_15_0476,1756,2504,,,
Kasten_blau_45_15_0478.jpg,268 r,,,,,,,,,,,,Kasten_blau_45_15_0476,1756,2504,,,
Kasten_blau_45_15_0479.jpg,269 r,,Wien,,1688.10.24,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0479,1756,2504,,,
Kasten_blau_45_15_0480.jpg,169 v,,,,,,,,,,,,Kasten_blau_45_15_0479,1756,2504,,,
Kasten_blau_45_15_0481.jpg,270 r,,,,,,,,,,,,Kasten_blau_45_15_0479,1756,2504,,,
Kasten_blau_45_15_0482.jpg,271 r,,Wien,,1688.10.28,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0482,1756,2504,,,
Kasten_blau_45_15_0483.jpg,271 v,,,,,,,,,,,,Kasten_blau_45_15_0482,1756,2504,,,
Kasten_blau_45_15_0484.jpg,272 r,,Neuburg,,1688.10.29,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0484,1798,2771,,,
Kasten_blau_45_15_0485.jpg,272 v,,,,,,,,,,,,Kasten_blau_45_15_0484,1798,2771,,,
Kasten_blau_45_15_0486.jpg,273 r,,,,,,,,,,,,Kasten_blau_45_15_0484,1798,2771,,,
Kasten_blau_45_15_0487.jpg,273 v,,,,,,,,,,,,Kasten_blau_45_15_0484,1798,2771,,,
Kasten_blau_45_15_0488.jpg,274 r,,Neuburg,,1688.10.29,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. 2. Brief mit diesem Datum bzw. ""An Ihre Maj. Die Khayserin Nomine Serenissimae Electricis p."": ev. Im Namen ihrer Mutter??",Kasten_blau_45_15_0488,1798,2771,,,
Kasten_blau_45_15_0489.jpg,275 r,,Neuburg,,1688.11.01,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0489,1798,2771,,,
Kasten_blau_45_15_0490.jpg,275 v,,,,,,,,,,,,Kasten_blau_45_15_0489,1798,2771,,,
Kasten_blau_45_15_0491.jpg,276 r,,Neuburg,,1688.11.03,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0491,1798,2771,,,
Kasten_blau_45_15_0492.jpg,276 v,,,,,,,,,,,,Kasten_blau_45_15_0491,1798,2771,,,
Kasten_blau_45_15_0493.jpg,277 r,,o.O.,,1688.11.04,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0493,1780,2509,,,
Kasten_blau_45_15_0494.jpg,277 v,,,,,,,,,,,,Kasten_blau_45_15_0493,1780,2509,,,
Kasten_blau_45_15_0495.jpg,278 r,,,,,,,,,,,,Kasten_blau_45_15_0493,1780,2509,,,
Kasten_blau_45_15_0496.jpg,278 v,,,,,,,,,,,,Kasten_blau_45_15_0493,1780,2509,,,
Kasten_blau_45_15_0497.jpg,279 r,,Wien,,1688.11.07,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0497,1780,2509,,,
Kasten_blau_45_15_0498.jpg,279 v,,,,,,,,,,,,Kasten_blau_45_15_0497,1780,2509,,,
Kasten_blau_45_15_0499.jpg,280 r,,,,,,,,,,,,Kasten_blau_45_15_0497,1780,2509,,,
Kasten_blau_45_15_0500.jpg,281 r,,Wien,,1688.11.11,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0500,1780,2509,,,
Kasten_blau_45_15_0501.jpg,282 r,,Neuburg,,1688.11.12,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0501,1728,2756,,,
Kasten_blau_45_15_0502.jpg,282 v,,,,,,,,,,,,Kasten_blau_45_15_0501,1728,2756,,,
Kasten_blau_45_15_0503.jpg,283 r,,,,,,,,,,,,Kasten_blau_45_15_0501,1728,2756,,,
Kasten_blau_45_15_0504.jpg,283 v,,,,,,,,,,,,Kasten_blau_45_15_0501,1728,2756,,,
Kasten_blau_45_15_0505.jpg,284 r,,Wien,,1688.11.18,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0505,1766,2531,,,
Kasten_blau_45_15_0506.jpg,285 r,,Neuburg,,1688.11.19,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0506,1728,2756,,,
Kasten_blau_45_15_0507.jpg,285 v,,,,,,,,,,,,Kasten_blau_45_15_0506,1728,2756,,,
Kasten_blau_45_15_0508.jpg,286 r,,Wien,,1688.11.20,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0508,1764,2490,,,
Kasten_blau_45_15_0509.jpg,286 v,,,,,,,,,,,,Kasten_blau_45_15_0508,1764,2490,,,
Kasten_blau_45_15_0510.jpg,286 vv,,,,,,,,,,,ausgeklappt von 286v,Kasten_blau_45_15_0508,1764,2490,,,
Kasten_blau_45_15_0511.jpg,287 r,,Wien,,1688.11.25,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0511,1764,2490,,,
Kasten_blau_45_15_0512.jpg,287 v,,,,,,,,,,,,Kasten_blau_45_15_0511,1764,2490,,,
Kasten_blau_45_15_0513.jpg,288 r,,o.O.,Wien,o.D.,November 1688,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Liegt zwischen 1688.11.25-1688.11.25,Kasten_blau_45_15_0513,1764,2490,,,
Kasten_blau_45_15_0514.jpg,288 v,,,,,,,,,,,,Kasten_blau_45_15_0513,1764,2490,,,
Kasten_blau_45_15_0515.jpg,289 r,,Wien,,1688.11.25,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0515,1764,2490,,,
Kasten_blau_45_15_0516.jpg,290 r,,Neuburg,,1688.11.26,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0516,1764,2715,,,
Kasten_blau_45_15_0517.jpg,291 r,,Wien,,1688.11.28,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0517,1764,2490,,,
Kasten_blau_45_15_0518.jpg,291 v,,,,,,,,,,,,Kasten_blau_45_15_0517,1764,2490,,,
Kasten_blau_45_15_0519.jpg,292 r,,,,,,,,,,,,Kasten_blau_45_15_0517,1764,2490,,,
Kasten_blau_45_15_0520.jpg,293 r,,Neuburg,,1688.11.30,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0520,1706,2638,,,
Kasten_blau_45_15_0521.jpg,293 v,,,,,,,,,,,,Kasten_blau_45_15_0520,1706,2638,,,
Kasten_blau_45_15_0522.jpg,294 r,,,,,,,,,,,,Kasten_blau_45_15_0520,1706,2638,,,
Kasten_blau_45_15_0523.jpg,294 v,,,,,,,,,,,,Kasten_blau_45_15_0520,1706,2638,,,
Kasten_blau_45_15_0524.jpg,295 r,,Neuburg,,1688.12.07,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0524,1706,2638,,,
Kasten_blau_45_15_0525.jpg,295 v,,,,,,,,,,,,Kasten_blau_45_15_0524,1706,2638,,,
Kasten_blau_45_15_0526.jpg,296 r,,Wien,,1688.12.08,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0526,1686,2399,,,
Kasten_blau_45_15_0527.jpg,296 v,,,,,,,,,,,,Kasten_blau_45_15_0526,1686,2399,,,
Kasten_blau_45_15_0528.jpg,297 r,,,,,,,,,,,,Kasten_blau_45_15_0526,1686,2399,,,
Kasten_blau_45_15_0529.jpg,297 v,,,,,,,,,,,,Kasten_blau_45_15_0526,1686,2399,,,
Kasten_blau_45_15_0530.jpg,298 r,,Wien,,1688.12.08,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0530,1686,2399,,,
Kasten_blau_45_15_0531.jpg,298 v,,,,,,,,,,,,Kasten_blau_45_15_0530,1686,2399,,,
Kasten_blau_45_15_0532.jpg,299 r,,Wien,,1688.12.12,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0532,1686,2399,,,
Kasten_blau_45_15_0533.jpg,299 v,,,,,,,,,,,,Kasten_blau_45_15_0532,1686,2399,,,
Kasten_blau_45_15_0534.jpg,300 r,,,,,,,,,,,,Kasten_blau_45_15_0532,1686,2399,,,
Kasten_blau_45_15_0535.jpg,301 r,,Wien,,1688.12.17,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0535,1686,2399,,,
Kasten_blau_45_15_0536.jpg,301 v,,,,,,,,,,,,Kasten_blau_45_15_0535,1686,2399,,,
Kasten_blau_45_15_0537.jpg,302 r,,Wien,,1688.12.19,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0537,1686,2399,,,
Kasten_blau_45_15_0538.jpg,302 v,,,,,,,,,,,,Kasten_blau_45_15_0537,1686,2399,,,
Kasten_blau_45_15_0539.jpg,303 r,,,,,,,,,,,,Kasten_blau_45_15_0537,1686,2399,,,
Kasten_blau_45_15_0540.jpg,304 r,,Wien,,1688.12.23,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0540,1686,2399,,,
Kasten_blau_45_15_0541.jpg,304 v,,,,,,,,,,,,Kasten_blau_45_15_0540,1686,2399,,,
Kasten_blau_45_15_0542.jpg,305 r,,,,,,,,,,,,Kasten_blau_45_15_0540,1686,2399,,,
Kasten_blau_45_15_0543.jpg,306 r,,Wien,,1686.12.23,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0543,1686,2399,,,
Kasten_blau_45_15_0544.jpg,307 r,,Wien,,1688.12.26,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0544,1686,2399,,,
Kasten_blau_45_15_0545.jpg,307 v,,,,,,,,,,,,Kasten_blau_45_15_0544,1686,2399,,,
Kasten_blau_45_15_0546.jpg,308 r,,Wien,,1688.12.30,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0546,1686,2399,,,
Kasten_blau_45_15_0547.jpg,308 v,,,,,,,,,,,,Kasten_blau_45_15_0546,1686,2399,,,
Kasten_blau_45_15_0548.jpg,309 r,,,,,,,,,,,,Kasten_blau_45_15_0546,1686,2399,,,
Kasten_blau_45_15_0549.jpg,310 r,,Neuburg,,1688.12.31,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0549,1722,2734,,,
Kasten_blau_45_15_0550.jpg,310 v,,,,,,,,,,,,Kasten_blau_45_15_0549,1722,2734,,,
Kasten_blau_45_15_0551.jpg,311 r,,,,,,,,,,,,Kasten_blau_45_15_0549,1722,2734,das sollte nicht in der Edition sein,,
Kasten_blau_45_15_0552.jpg,,,,,,,,,Deckblatt,,,"""kay. Geh. Staatsarchiv München K.bl.45/15. 3b Korrespondenz der Kaiserin El[Papier abgerissen] (Gemahlin Leopold I) mit ihrem Vater, [Papier abgerissen] Kürfürsten Philipp Wilhelm von der Pf [Papier abgerissen] 1689.1690. K.1m.211""",Kasten_blau_45_15_0549,1856,2732,,,
Kasten_blau_45_15_0553.jpg,1 r,,Wien,,1689.01.02,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0553,1692,2420,,,
Kasten_blau_45_15_0554.jpg,1 v,,,,,,,,,,,,Kasten_blau_45_15_0553,1692,2422,,,
Kasten_blau_45_15_0555.jpg,2 r,,Wien,,1689.01.06,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0555,1692,2422,,,
Kasten_blau_45_15_0556.jpg,2 v,,,,,,,,,,,,Kasten_blau_45_15_0555,1692,2422,,,
Kasten_blau_45_15_0557.jpg,3 r,,Wien,,1689.01.09,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0557,1692,2422,,,
Kasten_blau_45_15_0558.jpg,3 v,,,,,,,,,,,,Kasten_blau_45_15_0557,1692,2422,,,
Kasten_blau_45_15_0559.jpg,4 r,,,,,,,,,,,,Kasten_blau_45_15_0557,1692,2422,,,
Kasten_blau_45_15_0560.jpg,4 v,,,,,,,,,,,,Kasten_blau_45_15_0557,1692,2422,,,
Kasten_blau_45_15_0561.jpg,5 r,,Neuburg,,1689.01.11,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0561,1738,2744,,,
Kasten_blau_45_15_0562.jpg,6 r,,Wien,,1689.01.13,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0562,1676,2440,,,
Kasten_blau_45_15_0563.jpg,7 r,,Neuburg,,1689.01.14,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0563,1664,2628,,,
Kasten_blau_45_15_0564.jpg,7 v,,,,,,,,,,,,Kasten_blau_45_15_0563,1664,2628,,,
Kasten_blau_45_15_0565.jpg,8 r,,Wien,,1689.01.16,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0565,1692,2422,,,
Kasten_blau_45_15_0566.jpg,8 v,,,,,,,,,,,,Kasten_blau_45_15_0565,1692,2422,,,
Kasten_blau_45_15_0567.jpg,9 r,,,,,,,,,,,,Kasten_blau_45_15_0565,1692,2422,,,
Kasten_blau_45_15_0568.jpg,10 r,,Neuburg,,1689.01.18,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0568,1692,2650,,,
Kasten_blau_45_15_0569.jpg,10 v,,,,,,,,,,,,Kasten_blau_45_15_0568,1692,2650,,,
Kasten_blau_45_15_0570.jpg,11 r,,,,,,,,,,,,Kasten_blau_45_15_0568,1692,2650,,,
Kasten_blau_45_15_0571.jpg,11 v,,,,,,,,,,,,Kasten_blau_45_15_0568,1692,2650,,,
Kasten_blau_45_15_0572.jpg,12 r,,Wien,,1689.01.20,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0572,1680,2406,,,
Kasten_blau_45_15_0573.jpg,12 v,,,,,,,,,,,,Kasten_blau_45_15_0572,1680,2407,,,
Kasten_blau_45_15_0574.jpg,13 r,,,,,,,,,,,,Kasten_blau_45_15_0572,1680,2407,,,
Kasten_blau_45_15_0575.jpg,14 r,,Neuburg,,1689.01.22,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0575,1660,2639,,,
Kasten_blau_45_15_0576.jpg,14 v,,,,,,,,,,,,Kasten_blau_45_15_0575,1660,2640,,,
Kasten_blau_45_15_0577.jpg,15 r,,,,,,,,,,,,Kasten_blau_45_15_0575,1660,2640,,,
Kasten_blau_45_15_0578.jpg,16 r,,Wien,,1689.01.23,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0578,1660,2482,,,
Kasten_blau_45_15_0579.jpg,16 v,,,,,,,,,,,,Kasten_blau_45_15_0578,1660,2482,,,
Kasten_blau_45_15_0580.jpg,17 r,,Wien,,1689.01.26,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0580,1660,2482,,,
Kasten_blau_45_15_0581.jpg,17 v,,,,,,,,,,,,Kasten_blau_45_15_0580,1660,2482,,,
Kasten_blau_45_15_0582.jpg,18 r,,,,,,,,,,,,Kasten_blau_45_15_0580,1660,2482,,,
Kasten_blau_45_15_0583.jpg,18 v,,,,,,,,,,,,Kasten_blau_45_15_0580,1660,2482,,,
Kasten_blau_45_15_0584.jpg,19 r,,Wien,,1689.01.30,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0584,1660,2482,,,
Kasten_blau_45_15_0585.jpg,19 v,,,,,,,,,,,,Kasten_blau_45_15_0584,1660,2482,,,
Kasten_blau_45_15_0586.jpg,20 r,,,,,,,,,,,,Kasten_blau_45_15_0584,1660,2482,,,
Kasten_blau_45_15_0587.jpg,20 v,,,,,,,,,,,,Kasten_blau_45_15_0584,1660,2482,,,
Kasten_blau_45_15_0588.jpg,21 r,,Neuburg,,1689.02.01,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0588,1702,2742,,,
Kasten_blau_45_15_0589.jpg,21 v,,,,,,,,,,,,Kasten_blau_45_15_0588,1738,2737,,,
Kasten_blau_45_15_0590.jpg,22 r,,Wien,,1689.02.03,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0590,1648,2455,,,
Kasten_blau_45_15_0591.jpg,22 v,,,,,,,,,,,,Kasten_blau_45_15_0590,1648,2454,,,
Kasten_blau_45_15_0592.jpg,23 r,,Neuburg,,1689.02.04,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0592,1708,2732,,,
Kasten_blau_45_15_0593.jpg,23 v,,,,,,,,,,,,Kasten_blau_45_15_0592,1708,2732,,,
Kasten_blau_45_15_0594.jpg,24 r,,,,,,,,,,,,Kasten_blau_45_15_0592,1708,2732,,,
Kasten_blau_45_15_0595.jpg,24 v,,,,,,,,,,,,Kasten_blau_45_15_0592,1708,2732,,,
Kasten_blau_45_15_0596.jpg,25 r,,Wien,,1689.02.06,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0596,1650,2469,,,
Kasten_blau_45_15_0597.jpg,25 v,,,,,,,,,,,,Kasten_blau_45_15_0596,1650,2469,,,
Kasten_blau_45_15_0598.jpg,26 r,,,,,,,,,,,,Kasten_blau_45_15_0596,1650,2469,,,
Kasten_blau_45_15_0599.jpg,27 r,,Wien,,1689.02.10,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0599,1712,2509,,,
Kasten_blau_45_15_0600.jpg,27 v,,,,,,,,,,,,Kasten_blau_45_15_0599,1712,2509,,,
Kasten_blau_45_15_0601.jpg,28 r,,,,,,,,,,,,Kasten_blau_45_15_0599,1712,2509,,,
Kasten_blau_45_15_0602.jpg,28 v,,,,,,,,,,,,Kasten_blau_45_15_0599,1712,2509,,,
Kasten_blau_45_15_0603.jpg,29 r,,Wien,,1689.02.13,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"eine blassere Bleistiftfoliierung ""445"" ist zusätzlich zu sehen",Kasten_blau_45_15_0603,1712,2509,,,
Kasten_blau_45_15_0604.jpg,29 v,,,,,,,,,,,,Kasten_blau_45_15_0603,1712,2509,,,
Kasten_blau_45_15_0605.jpg,30 r,,,,,,,,,,,"zusätzliche Foliierung ""446""",Kasten_blau_45_15_0603,1712,2509,,,
Kasten_blau_45_15_0606.jpg,31 r,,Neuburg,,1689.02.15,,Philipp Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_45_15_0606,1732,2699,,,
Kasten_blau_45_15_0607.jpg,32 r,,Wien,,1689.02.17,,Eleonora Magdalena von Pfalz-Neuburg an Philipp Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_45_15_0607,1686,2441,,,
Kasten_blau_45_15_0608.jpg,32 v,,,,,,,,,,,,Kasten_blau_45_15_0607,1686,2441,,,
